CGPA,TargetCompany,Skills,SkillMatchPct,PlacementProbability,PlacementStatus
6.8,Microsoft,"JavaScript, Leadership, AWS, MySQL, Computer Vision, React",0.0,21.17,Low Chance
7.0,Amazon,"SQL, Azure, Python, Deep Learning",20.0,25.8,Low Chance
7.1,Infosys,"TypeScript, GitHub, Web Development, PyTorch, SQL, Computer Vision, Swift, Java, Communication, Matplotlib",100.0,89.23,High Chance
8.7,Apple,"Kotlin, Rust, Deep Learning",0.0,28.11,Low Chance
6.6,Amazon,"Scalability, Scikit-Learn, Tableau, Leadership, AWS, Azure, SQL, React, Java, Terraform",100.0,28.45,Low Chance
6.8,Google,"Power BI, TypeScript, Algorithms, C++, Python, Machine Learning, Data Analysis, Problem Solving, Express",100.0,25.39,Low Chance
5.6,Meta,"Communication, Docker, Git",0.0,30.33,Low Chance
7.9,Microsoft,"C++, Django, Software Design, Tableau, C#, Azure, Cloud, NumPy, Pandas, Express",100.0,47.12,Medium Chance
5.8,Microsoft,"TypeScript, C++, Scikit-Learn, Software Design, NLP, AWS, C#, Azure, Cloud, Node.js, GCP",100.0,15.1,Low Chance
5.9,IBM,"Data Science, AI, Python, Cloud, NumPy, Rust, Node.js",100.0,32.46,Low Chance
8.2,Microsoft,"Power BI, C#, Deep Learning",20.0,23.18,Low Chance
6.1,IBM,"Azure, PyTorch, SQL, Flask, Docker, Matplotlib",0.0,2.78,Low Chance
9.4,Oracle,"Power BI, SQL",25.0,38.95,Low Chance
7.5,Infosys,"GitHub, AWS, TypeScript",0.0,33.49,Low Chance
7.7,Oracle,"MongoDB, React, NLP",0.0,36.05,Low Chance
6.8,TCS,"Vue.js, Django, Pandas, Angular, Communication",0.0,44.47,Low Chance
6.2,Adobe,"UI/UX, C++, Graphics, PostgreSQL, NumPy, Angular, Cassandra, Java, GCP",100.0,16.11,Low Chance
7.0,Microsoft,"Redis, C++, Software Design, NLP, C#, Azure, Cloud, Deep Learning, Communication, GCP",100.0,26.13,Low Chance
9.1,Adobe,"UI/UX, TypeScript, C++, Graphics, Teamwork, PyTorch, Computer Vision, Agile, Java, Data Analysis, Problem Solving",100.0,86.36,High Chance
8.5,Apple,"C++, AWS, Objective-C, Swift, Pandas, Data Analysis, Quality Assurance, Node.js, Communication, GCP",100.0,82.01,High Chance
7.4,Apple,"C++, GitHub, C#, NumPy, Spring Boot, Objective-C, Swift, Computer Vision, Quality Assurance, Communication",100.0,14.22,Low Chance
6.9,Google,"Tableau, Teamwork, Rust",0.0,33.74,Low Chance
6.3,Amazon,"Scalability, Tableau, Leadership, AWS, SQL, Java",100.0,11.74,Low Chance
7.3,Infosys,"MongoDB, C++, Scikit-Learn, Kubernetes, Web Development, SQL, Cassandra, Java, Communication",100.0,80.24,High Chance
9.0,Infosys,"Tableau, C#",0.0,30.89,Low Chance
5.9,Google,"Jira, Data Analysis, Scrum",20.0,18.79,Low Chance
6.9,Apple,"Kotlin, C++, Objective-C, Swift, Quality Assurance, Communication",100.0,32.51,Low Chance
6.8,Google,"Tableau, Pandas, Scikit-Learn",0.0,31.34,Low Chance
7.7,Amazon,"Scalability, Redis, Git, Leadership, AWS, GitHub, SQL, Scrum, Java",100.0,56.62,Medium Chance
8.3,TCS,"Django, Tableau, JavaScript, Deep Learning, Go, Enterprise Solutions, SQL, Rust, Flask, Scrum, Java, GCP",100.0,88.93,High Chance
7.5,Oracle,"Kotlin, C#, Node.js, Pandas",0.0,50.37,Medium Chance
9.3,Apple,"C++, Teamwork, Objective-C, Swift, Quality Assurance, Communication",100.0,97.22,High Chance
8.1,Netflix,"AWS, Microservices, Python, C#, Spring Boot, Swift, React, Java, Machine Learning, Teamwork, Problem Solving",100.0,100.0,High Chance
6.8,TCS,"Kotlin, C++, Jenkins, NLP, JavaScript, Enterprise Solutions, SQL, Java, TensorFlow",100.0,71.85,Medium Chance
6.3,Meta,"Redis, Scikit-Learn, Django, JavaScript, Python, Node.js, Spring Boot, Rust, React, Java, Social Media Tech",100.0,13.72,Low Chance
7.7,TCS,"JavaScript, Enterprise Solutions, SQL, Swift, Java, Terraform",100.0,84.55,High Chance
8.3,Amazon,"TensorFlow, Java, Swift, JavaScript",20.0,33.62,Low Chance
6.1,Adobe,"Spring Boot, Python",0.0,30.0,Low Chance
7.9,Amazon,"Scalability, Leadership, AWS, PyTorch, SQL, Java, GCP, Matplotlib",100.0,31.05,Low Chance
6.7,Netflix,"TypeScript, Git, JavaScript, AWS, Microservices, Python, Flask, Cassandra, Java, Machine Learning",100.0,28.15,Low Chance
7.9,Oracle,"MongoDB, Django, Deep Learning, Java, Communication, Matplotlib",25.0,12.48,Low Chance
7.6,Infosys,"Django, Tableau, Python, Web Development, Spring Boot, SQL, Computer Vision, Flask, Agile, Java, Communication",100.0,97.1,High Chance
6.1,Adobe,"Flask, GCP, MySQL",0.0,32.99,Low Chance
6.0,Microsoft,"Spring Boot, Azure, TensorFlow",20.0,10.6,Low Chance
8.8,Amazon,"Tableau, Rust, Deep Learning",0.0,29.97,Low Chance
9.0,Oracle,"Kotlin, Redis, GCP, Cassandra, Problem Solving",0.0,39.72,Low Chance
7.0,Netflix,"AWS, Microservices, Python, PyTorch, Agile, Java, Machine Learning, Problem Solving",100.0,28.29,Low Chance
8.8,Adobe,"Power BI, UI/UX, C++, Graphics, JavaScript, PyTorch, Java",100.0,87.3,High Chance
8.1,Microsoft,"Jira, Kubernetes",0.0,51.05,Medium Chance
6.0,Adobe,"Communication, Leadership, Angular, Jenkins",0.0,18.67,Low Chance
8.3,Microsoft,"PyTorch, Node.js, Rust, NumPy",0.0,32.9,Low Chance
6.8,Amazon,"Scalability, Git, Leadership, AWS, Kubernetes, SQL, Angular, Java, GCP",100.0,25.89,Low Chance
7.2,TCS,"C#, Kubernetes, Computer Vision, React, Problem Solving",0.0,21.54,Low Chance
6.7,Amazon,"Django, Jenkins, Python, Kubernetes, Docker, Express",0.0,19.44,Low Chance
7.1,TCS,"JavaScript, AWS, Python, React, Machine Learning, Communication",25.0,15.7,Low Chance
8.2,Infosys,"Jira, GitHub, Deep Learning",0.0,39.54,Low Chance
5.5,Google,"Algorithms, C++, Python, Communication, Machine Learning, Data Analysis",100.0,31.24,Low Chance
7.6,Oracle,"Database Design, Scikit-Learn, GitHub, C#, GCP, PyTorch, SQL, Jira, Java, Cloud Architecture, Communication, Problem Solving",100.0,77.32,High Chance
5.0,Infosys,"Redis, C++, NLP, Tableau, Web Development, SQL, Computer Vision, Swift, Cassandra, Java, Machine Learning, Communication",100.0,22.28,Low Chance
7.5,Amazon,"Power BI, TypeScript, Django, GitHub, Computer Vision, Data Analysis",0.0,24.07,Low Chance
8.1,Google,"GitHub, TypeScript, Pandas, PostgreSQL",0.0,19.75,Low Chance
6.4,Netflix,"Django, Tableau, AWS, Microservices, Python, PostgreSQL, Flask, Java, Machine Learning, Teamwork, Docker, Matplotlib",100.0,11.76,Low Chance
7.7,Microsoft,"TypeScript, Matplotlib",0.0,28.62,Low Chance
6.9,Adobe,"TypeScript, C++, Git, GitHub, NumPy, Data Analysis",25.0,24.4,Low Chance
6.4,TCS,"Kotlin, TypeScript, JavaScript, Enterprise Solutions, SQL, Scrum, Java, Node.js, Data Analysis, Problem Solving, Express",100.0,35.1,Low Chance
6.6,TCS,"Power BI, Jenkins, JavaScript, Enterprise Solutions, SQL, Pandas, Scrum, Java, Node.js, Docker, Matplotlib",100.0,74.3,Medium Chance
6.3,Apple,"MongoDB, C++, SQL, Objective-C, Swift, Quality Assurance, Communication",100.0,31.4,Low Chance
6.2,Netflix,"TypeScript, Django, AWS, Microservices, Python, PostgreSQL, Java, Machine Learning, Communication",100.0,11.55,Low Chance
7.1,Adobe,"Java, Node.js, Jenkins, PostgreSQL",25.0,1.8,Low Chance
9.2,Infosys,"Vue.js, GitHub, Rust, Communication, Problem Solving",25.0,19.37,Low Chance
5.0,TCS,"TypeScript, Django, Tableau, Kubernetes, React, Machine Learning",0.0,13.93,Low Chance
9.2,Amazon,"Vue.js, Git, GitHub, Azure, SQL, Matplotlib",20.0,38.97,Low Chance
7.4,Apple,"Kotlin, C++, NLP, Teamwork, Objective-C, Swift, Pandas, Quality Assurance, Communication",100.0,25.57,Low Chance
8.6,Oracle,"Python, Deep Learning, Docker, Spring Boot, Terraform, GCP",0.0,40.22,Low Chance
6.9,IBM,"TypeScript, Data Science, AI, GitHub, Python, Cloud, Machine Learning, PostgreSQL, SQL, Pandas, Terraform, Teamwork",100.0,38.75,Low Chance
6.6,Microsoft,"Redis, Azure, Jira, Java, GCP",20.0,24.22,Low Chance
6.8,Adobe,"Leadership, Teamwork, Problem Solving, Go",0.0,12.22,Low Chance
7.4,IBM,"Angular, Problem Solving",0.0,36.58,Low Chance
8.0,Meta,"JavaScript, Python, Node.js, NumPy, MySQL, React, Social Media Tech",100.0,41.81,Low Chance
6.5,Meta,"JavaScript, AWS, Azure, Python, Node.js, PostgreSQL, C#, Computer Vision, React, Social Media Tech, Data Analysis",100.0,12.34,Low Chance
7.3,Adobe,"Power BI, SQL, Pandas, Rust, Java, Data Analysis",25.0,15.1,Low Chance
10.0,TCS,"Power BI, NLP, SQL, Flask, Terraform, Docker",25.0,14.36,Low Chance
9.3,Google,"Algorithms, C++, Python, Deep Learning, React, Agile, Machine Learning, Data Analysis",100.0,87.01,High Chance
5.8,Netflix,"C++, Computer Vision",0.0,31.19,Low Chance
8.8,IBM,"Jira, AWS, C#, React",0.0,24.73,Low Chance
6.9,Meta,"JavaScript, Python, Node.js, NumPy, React, Social Media Tech, Problem Solving",100.0,23.4,Low Chance
10.0,Infosys,"Computer Vision, Express",0.0,28.29,Low Chance
9.7,TCS,"JavaScript, AWS, Enterprise Solutions, SQL, Agile, Java, Node.js",100.0,83.9,High Chance
8.6,Infosys,"Jenkins, NLP, Spring Boot, Jira, Docker",0.0,35.7,Low Chance
6.7,Meta,"JavaScript, GitHub, Python, Node.js, Deep Learning, PyTorch, React, Scrum, Jira, Social Media Tech",100.0,15.63,Low Chance
8.4,Microsoft,"Django, C#, Kubernetes, Angular, Rust, Terraform",20.0,36.57,Low Chance
7.7,Meta,"JavaScript, AWS, Python, Node.js, Kubernetes, React, Social Media Tech",100.0,50.32,Medium Chance
8.3,Netflix,"AWS, Microservices, Python, Java, Machine Learning",100.0,77.66,High Chance
8.7,IBM,"Data Science, AI, Azure, Python, Cloud, SQL, Computer Vision",100.0,75.61,High Chance
8.3,TCS,"Spring Boot, Java, Flask, MySQL",25.0,22.57,Low Chance
8.2,Meta,"JavaScript, Python, Node.js, PostgreSQL, React, Social Media Tech",100.0,100.0,High Chance
6.6,Google,"Power BI, Algorithms, C++, Python, Machine Learning, Data Analysis",100.0,10.78,Low Chance
6.4,TCS,"Vue.js, JavaScript, NumPy, Enterprise Solutions, SQL, Java, Machine Learning",100.0,47.91,Medium Chance
8.6,Meta,"C++, Go, PyTorch, Node.js, GCP, Matplotlib",20.0,16.74,Low Chance
9.5,Meta,"Power BI, React",20.0,25.52,Low Chance
8.9,IBM,"C#, MySQL, SQL, Scrum, Data Analysis",0.0,21.51,Low Chance
6.7,Infosys,"TypeScript, C++, NLP, Web Development, SQL, Angular, Swift, Java, Terraform, Communication",100.0,96.46,High Chance
6.3,Google,"Algorithms, C++, Teamwork, Python, Machine Learning, Data Analysis",100.0,19.18,Low Chance
8.3,Microsoft,"Cassandra, GitHub, Django",0.0,26.06,Low Chance
8.2,Oracle,"Database Design, Redis, Django, Git, SQL, Java, Cloud Architecture, Terraform",100.0,95.81,High Chance
8.5,Google,"Algorithms, C++, Python, Express, Computer Vision, Jira, Machine Learning, Data Analysis, TensorFlow",100.0,86.83,High Chance
8.7,Meta,"Vue.js, JavaScript, Python, Node.js, Go, Pandas, React, Jira, Java, Social Media Tech",100.0,100.0,High Chance
5.4,Apple,"C++, Objective-C, Swift, Quality Assurance, Communication",100.0,19.0,Low Chance
5.2,Oracle,"Database Design, Scikit-Learn, NLP, SQL, Java, Cloud Architecture, Express",100.0,22.66,Low Chance
7.8,Apple,"C++, Objective-C, Swift, Quality Assurance, Communication",100.0,17.12,Low Chance
10.0,Netflix,"Redis, NumPy, PostgreSQL, Docker, Rust, Problem Solving",0.0,40.23,Low Chance
9.7,Microsoft,"Scikit-Learn, JavaScript, Python, Scrum, Cassandra, Express",0.0,43.41,Low Chance
7.8,IBM,"Redis, Flask, MySQL",0.0,29.71,Low Chance
8.4,Meta,"Kotlin, JavaScript, Python, Node.js, Angular, React, Social Media Tech",100.0,81.61,High Chance
9.4,TCS,"Scikit-Learn, Teamwork, Leadership, AWS, Communication, Matplotlib",0.0,21.0,Low Chance
8.3,TCS,"Terraform, NumPy, GCP",0.0,26.94,Low Chance
6.8,Microsoft,"Python, MySQL, Swift, React, Data Analysis, Teamwork",0.0,14.84,Low Chance
8.0,Apple,"C++, Scikit-Learn, C#, MySQL, SQL, Objective-C, Swift, Rust, Scrum, Quality Assurance, Communication",100.0,16.9,Low Chance
8.0,Apple,"PyTorch, SQL, Matplotlib",0.0,34.09,Low Chance
6.0,IBM,"Agile, PyTorch, Deep Learning",0.0,26.49,Low Chance
5.8,Google,"Cassandra, Kotlin, TypeScript, Pandas",0.0,24.82,Low Chance
7.9,Netflix,"TypeScript, AWS, Microservices, Python, Kubernetes, Swift, Angular, Java, Machine Learning, Express",100.0,43.68,Low Chance
7.5,Microsoft,"JavaScript, Terraform, Teamwork, Flask",0.0,15.99,Low Chance
6.9,Oracle,"Vue.js, AWS, Azure, React, Data Analysis, Express",0.0,13.86,Low Chance
6.5,Meta,"JavaScript, AWS, Python, Node.js, NumPy, Spring Boot, Pandas, Swift, React, Social Media Tech, TensorFlow",100.0,23.87,Low Chance
7.5,Netflix,"Teamwork, MongoDB, Rust, Jenkins",0.0,37.0,Low Chance
9.2,Microsoft,"Tableau, Cassandra, Deep Learning, GCP",0.0,48.61,Medium Chance
6.6,Oracle,"Tableau, PyTorch, Computer Vision, Cassandra, Teamwork",0.0,16.07,Low Chance
8.7,Apple,"C++, Objective-C, Swift, Pandas, Quality Assurance, Communication, Express",100.0,85.43,High Chance
7.1,IBM,"Data Science, Git, AI, JavaScript, Python, Cloud, PyTorch, Jira, Terraform, Matplotlib",100.0,96.79,High Chance
7.4,Apple,"C++, NLP, Tableau, MySQL, Objective-C, Swift, Data Analysis, Quality Assurance, Terraform, Communication, GCP",100.0,16.57,Low Chance
7.7,Netflix,"Java, Azure, Communication, Django",20.0,29.29,Low Chance
7.8,Apple,"Jenkins, NumPy, SQL, Rust, Terraform, Docker",0.0,17.5,Low Chance
8.5,Infosys,"Tableau, GitHub, Spring Boot",0.0,47.93,Medium Chance
6.5,Adobe,"UI/UX, C++, Graphics, Java, Communication",100.0,27.38,Low Chance
8.6,Microsoft,"C++, Software Design, C#, Azure, Cloud",100.0,95.98,High Chance
7.5,Apple,"C++, GitHub, AWS, Java, Objective-C, Swift, Quality Assurance, Communication",100.0,11.15,Low Chance
6.6,Netflix,"GitHub, Data Analysis, Problem Solving",0.0,19.32,Low Chance
8.5,Meta,"Kotlin, Pandas, GCP",0.0,27.0,Low Chance
8.9,Google,"Power BI, MongoDB, Algorithms, C++, Jenkins, Python, Go, Computer Vision, Machine Learning, Data Analysis",100.0,79.45,High Chance
6.5,Infosys,"Power BI, Redis, Django, NLP, Tableau, Java",25.0,27.9,Low Chance
9.1,Meta,"Spring Boot, TypeScript, Python, Rust",20.0,37.94,Low Chance
5.8,Adobe,"Python, PostgreSQL, React, Teamwork, GCP, Express",0.0,8.71,Low Chance
10.0,Amazon,"Scalability, Kotlin, C++, Leadership, AWS, SQL, Angular, Java",100.0,97.15,High Chance
9.1,Infosys,"Git, PostgreSQL, Web Development, Communication, Express, SQL, Angular, Java, Teamwork, Matplotlib",100.0,91.79,High Chance
5.3,Google,"Algorithms, C++, C#, Python, Go, Angular, Machine Learning, Data Analysis",100.0,0.0,Low Chance
7.8,Infosys,"Agile, Machine Learning",0.0,34.55,Low Chance
7.7,Adobe,"Communication, Redis, Python, Rust",0.0,53.15,Medium Chance
7.1,Microsoft,"C++, Software Design, Tableau, C#, Azure, Cloud, TensorFlow",100.0,29.86,Low Chance
7.0,Microsoft,"C++, Software Design, NLP, GitHub, C#, Azure, Cloud, Swift, React, Jira",100.0,20.53,Low Chance
7.1,Netflix,"Kotlin, AWS, Microservices, Python, Azure, C#, Java, Machine Learning, Matplotlib",100.0,18.06,Low Chance
5.0,Infosys,"C++, Git, MySQL",0.0,8.82,Low Chance
6.2,Adobe,"Leadership, Deep Learning, Cassandra, Jira, Agile, TensorFlow",0.0,23.67,Low Chance
7.9,Infosys,"Teamwork, JavaScript, Web Development, SQL, Rust, Java, Communication",100.0,94.79,High Chance
5.0,Amazon,"Leadership, Django, NumPy",20.0,38.32,Low Chance
7.1,TCS,"Jira, Teamwork, Kubernetes",0.0,47.89,Medium Chance
7.0,Infosys,"Deep Learning, Web Development, SQL, Swift, Java, Communication",100.0,93.05,High Chance
8.1,Amazon,"Power BI, Rust, Flask, Machine Learning, Matplotlib",0.0,28.67,Low Chance
6.8,Netflix,"Tableau, AWS, Microservices, Python, Deep Learning, Java, Machine Learning",100.0,27.46,Low Chance
8.7,Google,"Algorithms, C++, Python, Machine Learning, Data Analysis",100.0,72.72,Medium Chance
7.4,Google,"Scikit-Learn, Django, Tableau, Machine Learning, Communication, GCP",20.0,27.55,Low Chance
8.9,Netflix,"Python, SQL, Rust, Terraform, Teamwork, Problem Solving",20.0,24.29,Low Chance
7.0,Netflix,"AWS, Microservices, Python, Java, Machine Learning",100.0,35.13,Low Chance
7.5,TCS,"Power BI, Kotlin, Django, JavaScript, Docker, Enterprise Solutions, SQL, Java, Communication, Problem Solving",100.0,98.16,High Chance
10.0,Adobe,"GCP, Scrum",0.0,25.61,Low Chance
7.5,Amazon,"Scalability, Leadership, AWS, SQL, Java",100.0,36.44,Low Chance
7.6,Adobe,"Cassandra, Machine Learning, Data Analysis, Jenkins",0.0,33.12,Low Chance
10.0,Infosys,"Kubernetes, Web Development, Go, Spring Boot, SQL, Java, Communication",100.0,99.55,High Chance
7.6,Meta,"Java, GitHub, Pandas",0.0,12.87,Low Chance
9.4,Apple,"Go, Angular, NLP",0.0,35.79,Low Chance
8.4,Infosys,"Power BI, Web Development, SQL, Cassandra, Java, Communication",100.0,90.14,High Chance
6.8,Oracle,"Database Design, Tableau, PostgreSQL, SQL, Flask, Java, Cloud Architecture, TensorFlow",100.0,26.96,Low Chance
7.7,Meta,"JavaScript, Python, Node.js, React, Social Media Tech",100.0,35.98,Low Chance
8.4,Infosys,"Node.js, Azure",0.0,40.22,Low Chance
7.1,Infosys,"Redis, SQL, TypeScript, GCP",25.0,32.49,Low Chance
7.6,Amazon,"PyTorch, Flask, Scrum, Cassandra, Agile",0.0,40.61,Low Chance
8.4,Google,"Algorithms, C++, Python, Machine Learning, Data Analysis",100.0,38.76,Low Chance
7.9,Infosys,"Redis, GitHub, Python, MySQL, Node.js, Matplotlib",0.0,45.6,Medium Chance
6.5,Amazon,"TypeScript, Scikit-Learn, Redis, GitHub, Pandas, Java",20.0,2.07,Low Chance
6.0,Google,"Jira, GCP",0.0,7.4,Low Chance
8.2,Google,"Redis, JavaScript, AWS, Azure, PyTorch, Problem Solving",0.0,35.14,Low Chance
8.4,Apple,"C++, PyTorch, Objective-C, Swift, Rust, Quality Assurance, Communication",100.0,49.2,Medium Chance
6.7,Infosys,"Django, PyTorch, Pandas, Teamwork, Matplotlib",0.0,27.86,Low Chance
8.8,Microsoft,"C++, Software Design, C#, Azure, Cloud, Deep Learning, Matplotlib, Jira, GCP, Express",100.0,81.77,High Chance
5.1,Meta,"JavaScript, GitHub, Python, Node.js, Go, React, Flask, Social Media Tech, Terraform, Docker",100.0,20.99,Low Chance
8.6,Oracle,"MongoDB, Jenkins, Spring Boot, Jira, Express",0.0,26.53,Low Chance
7.9,Microsoft,"Power BI, Vue.js, Git, Tableau, Spring Boot",0.0,27.12,Low Chance
7.1,Apple,"C++, JavaScript, Deep Learning, Objective-C, Swift, Rust, Quality Assurance, Machine Learning, Communication",100.0,15.68,Low Chance
9.3,Adobe,"UI/UX, C++, Graphics, Jenkins, Tableau, Leadership, Scrum, Flask, Agile, Java, GCP, Express",100.0,86.99,High Chance
8.0,Google,"Jenkins, Azure, Go, Swift, Terraform",0.0,24.36,Low Chance
6.7,IBM,"GitHub, Python, React, NLP",25.0,15.82,Low Chance
8.6,Oracle,"SQL, Docker",25.0,23.95,Low Chance
6.3,Amazon,"Scalability, Redis, Jenkins, Leadership, AWS, SQL, Java",100.0,26.64,Low Chance
8.2,Amazon,"Kotlin, NumPy, Scrum, Docker, Express",0.0,22.11,Low Chance
7.1,Netflix,"AWS, Microservices, Python, Jira, Java, Machine Learning, Matplotlib",100.0,12.41,Low Chance
6.7,TCS,"Scikit-Learn, AWS, Go, Scrum, Matplotlib",0.0,38.65,Low Chance
6.6,Google,"Agile, GitHub, Machine Learning, Swift",20.0,14.78,Low Chance
7.0,Google,"Power BI, Kotlin, Algorithms, C++, Python, PostgreSQL, MySQL, Scrum, Machine Learning, Data Analysis, Problem Solving",100.0,35.45,Low Chance
7.5,Oracle,"JavaScript, Jenkins",0.0,50.81,Medium Chance
6.9,IBM,"Redis, TypeScript, Data Science, AI, JavaScript, Python, Cloud, Flask, Machine Learning, Data Analysis, Matplotlib",100.0,33.84,Low Chance
6.2,Microsoft,"C++, Django, Software Design, Tableau, Scikit-Learn, C#, Azure, Cloud, Go, Swift, Jira",100.0,22.48,Low Chance
7.0,Meta,"Redis, JavaScript, Azure, Python, Node.js, React, Social Media Tech, Machine Learning, Communication, Docker",100.0,25.87,Low Chance
9.0,Oracle,"Database Design, Tableau, Node.js, Kubernetes, SQL, Computer Vision, Java, Cloud Architecture, TensorFlow",100.0,94.26,High Chance
6.7,Adobe,"UI/UX, Vue.js, C++, Graphics, Computer Vision, Scrum, Java, Matplotlib",100.0,34.62,Low Chance
7.7,Amazon,"Terraform, Python, NumPy",0.0,47.1,Medium Chance
7.1,TCS,"Vue.js, Redis, JavaScript, AWS, Spring Boot, Enterprise Solutions, SQL, Java, Express",100.0,98.47,High Chance
7.6,Netflix,"MongoDB, Git, AWS, Microservices, Python, Swift, Java, Machine Learning, GCP, Express",100.0,47.0,Medium Chance
8.1,Amazon,"Scalability, MongoDB, Leadership, AWS, Azure, SQL, Flask, Java, Node.js",100.0,100.0,High Chance
7.3,TCS,"Vue.js, MongoDB, JavaScript, Enterprise Solutions, SQL, Pandas, React, Agile, Java, Terraform",100.0,80.66,High Chance
8.6,Apple,"C++, Jenkins, Objective-C, Swift, Quality Assurance, Communication",100.0,86.93,High Chance
9.4,Meta,"Java, Redis",0.0,40.46,Low Chance
6.6,Apple,"Kotlin, Pandas, Django",0.0,19.27,Low Chance
6.4,Oracle,"MongoDB, Python, Node.js, Machine Learning, Problem Solving, TensorFlow",0.0,8.15,Low Chance
7.6,Oracle,"Database Design, TypeScript, Tableau, Teamwork, Python, MySQL, SQL, Scrum, Jira, Java, Cloud Architecture, Communication",100.0,80.92,High Chance
5.6,Adobe,"Tableau, Angular",0.0,4.65,Low Chance
8.8,Infosys,"Matplotlib, MongoDB, Express, TensorFlow",0.0,24.05,Low Chance
5.4,Oracle,"Database Design, C++, SQL, Pandas, Java, Cloud Architecture, Problem Solving",100.0,37.38,Low Chance
8.6,Adobe,"Teamwork, Angular, Django",0.0,13.28,Low Chance
7.4,Infosys,"TypeScript, Tableau, React, Flask, Java",25.0,32.41,Low Chance
6.2,Google,"Algorithms, C++, Python, Machine Learning, Data Analysis, Express",100.0,8.53,Low Chance
